"Stazione";"Metato"
"Codice";"TOS11000001"
"Comune";"San Giuliano Terme"
"Provincia";"PI"
"GB [m]";"E";1611400;"N";4847379
"WGS84 [°]";"Lat";43.771;"Lon";10.384
"Quota [m]";3,00

;;;ATTENZIONE i dati sono nel fomato csv ed utilizzano
;;;come separatore di colonna il "punto e virgola" e
;;;come separatore decimale la "virgola"
;;;verificare le proprie impostazioni internazionali per una corretta visulizzazione.
;;;Il valore -9999 corrisponde a dato mancante
;;;Il valore contrassegnato con @ corrisponde al dato mancante
;;;Il valore contrassegnato con V corrisponde al dato validato
;;;Il valore contrassegnato con P corrisponde al dato prevalidato soggetto ad eventuali modifiche
;;;(consultare la sezione Criteri di validazione)

"gg/mm/aaaa";"Vel Med [m/s]";"Dir Med";"Vel Max [m/s]"
13/06/2011;1,2;NE;3,7
14/06/2011;1,2;N;3,3
15/06/2011;1,4;SO;4,5
16/06/2011;1,2;N;3,3
17/06/2011;1,1;N;3,2
18/06/2011;2,9;N;6,6
19/06/2011;2,1;SO;4,0
20/06/2011;1,1;N;2,8
21/06/2011;1,1;NO;3,3
22/06/2011;1,1;N;3,4
23/06/2011;1,0;N;3,3
24/06/2011;1,3;N;4,3
25/06/2011;1,1;S;3,2
26/06/2011;1,0;O;3,2
27/06/2011;1,2;O;3,3
28/06/2011;1,1;N;3,9
29/06/2011;1,2;SO;3,5
30/06/2011;1,2;N;3,5
01/07/2011;1,1;O;3,1
02/07/2011;1,6;O;4,7
03/07/2011;1,3;N;3,7
04/07/2011;1,0;O;3,7
05/07/2011;1,4;NO;3,7
06/07/2011;1,1;N;3,3
07/07/2011;1,0;N;3,7
08/07/2011;1,3;S;4,1
09/07/2011;1,2;N;3,3
10/07/2011;1,0;N;3,1
11/07/2011;0,9;SO;3,7
12/07/2011;0,8;N;3,3
13/07/2011;1,3;N;3,7
14/07/2011;1,7;S;3,6
15/07/2011;2,3;SO;4,1
16/07/2011;1,4;SO;4,1
17/07/2011;1,7;N;4,6
18/07/2011;2,5;S;5,5
19/07/2011;1,2;NO;2,9
20/07/2011;2,2;NE;6,2
21/07/2011;1,9;N;4,8
22/07/2011;1,3;SE;4,2
23/07/2011;1,5;N;3,7
24/07/2011;1,9;S;5,0
25/07/2011;1,0;NE;3,0
26/07/2011;1,0;N;3,6
27/07/2011;0,8;SO;2,8
28/07/2011;1,2;N;3,5
29/07/2011;0,8;N;3,1
30/07/2011;1,2;N;3,8
31/07/2011;1,2;N;3,3
01/08/2011;1,2;N;3,4
02/08/2011;0,9;N;3,2
03/08/2011;0,7;O;3,6
04/08/2011;1,1;O;3,2
05/08/2011;0,9;N;2,6
06/08/2011;0,9;O;2,8
07/08/2011;1,5;N;3,6
08/08/2011;1,8;N;5,1
09/08/2011;1,1;S;3,3
10/08/2011;1,3;SO;3,8
11/08/2011;1,0;NE;3,1
12/08/2011;1,3;NO;3,5
13/08/2011;1,0;N;3,4
14/08/2011;0,8;N;3,4
15/08/2011;0,9;NO;3,4
16/08/2011;0,8;O;3,2
17/08/2011;0,8;O;2,9
18/08/2011;0,8;SO;2,6
19/08/2011;0,9;N;2,9
20/08/2011;0,8;N;2,6
21/08/2011;0,9;N;3,0
22/08/2011;0,8;SO;3,5
23/08/2011;0,8;N;3,0
24/08/2011;0,7;N;2,8
25/08/2011;0,8;N;3,3
26/08/2011;1,1;N;4,7
27/08/2011;1,9;SO;6,0
28/08/2011;1,0;SO;3,0
29/08/2011;1,2;O;3,2
30/08/2011;1,1;N;3,1
31/08/2011;1,1;N;3,3
01/09/2011;1,2;N;4,3
02/09/2011;1,0;O;3,3
03/09/2011;0,8;NO;3,1
04/09/2011;1,1;O;7,7
05/09/2011;1,7;E;4,6
06/09/2011;0,9;S;3,4
07/09/2011;0,9;SO;3,5
08/09/2011;1,0;O;3,0
09/09/2011;0,7;N;2,3
10/09/2011;0,9;N;2,9
11/09/2011;0,7;N;3,0
12/09/2011;0,9;N;2,7
13/09/2011;0,8;N;3,0
14/09/2011;0,8;O;2,9
15/09/2011;0,8;O;2,5
16/09/2011;0,7;O;2,5
17/09/2011;0,8;N;3,0
18/09/2011;1,3;O;4,7
19/09/2011;2,6;E;7,3
20/09/2011;1,0;SE;2,6
21/09/2011;0,9;O;2,8
22/09/2011;0,8;O;2,8
23/09/2011;0,9;N;3,0
24/09/2011;0,7;N;2,8
25/09/2011;1,1;N;5,4
26/09/2011;0,9;E;3,1
27/09/2011;1,0;NE;3,3
28/09/2011;2,1;N;4,8
29/09/2011;1,2;NE;3,4
30/09/2011;1,0;N;3,5
01/10/2011;0,9;NE;2,9
02/10/2011;0,9;NE;5,8
03/10/2011;0,9;O;5,7
04/10/2011;0,8;O;4,9
05/10/2011;0,8;O;5,0
06/10/2011;0,8;O;4,7
07/10/2011;3,1;SO;16,6
08/10/2011;1,4;O;7,7
09/10/2011;1,6;N;11,6
10/10/2011;1,1;S;6,6
11/10/2011;0,7;O;4,3
12/10/2011;0,8;O;4,9
13/10/2011;2,0;SO;10,5
14/10/2011;5,5;E;16,4
15/10/2011;2,4;NE;15,5
16/10/2011;1,2;NO;8,4
17/10/2011;0,7;SE;4,7
18/10/2011;0,8;E;4,8
19/10/2011;1,9;E;6,4
20/10/2011;2,0;SE;8,4
21/10/2011;3,4;NE;8,6
22/10/2011;1,1;NE;5,7
23/10/2011;1,6;E;8,9
24/10/2011;2,9;N;9,3
25/10/2011;3,7;N;13,4
26/10/2011;0,9;S;6,5
27/10/2011;0,7;O;4,1
28/10/2011;0,7;SO;4,0
29/10/2011;0,5;N;3,2
30/10/2011;0,5;O;3,2
31/10/2011;0,4;N;3,4
01/11/2011;0,5;O;3,2
02/11/2011;0,6;S;3,2
03/11/2011;0,9;E;4,1
04/11/2011;2,7;NE;8,7
05/11/2011;4,1;E;12,2
06/11/2011;4,0;NE;12,8
07/11/2011;3,3;NO;11,7
08/11/2011;3,2;NE;11,2
09/11/2011;1,8;NE;6,4
10/11/2011;1,0;O;5,5
11/11/2011;1,7;O;12,6
12/11/2011;0,8;NE;5,8
13/11/2011;0,5;NO;3,2
14/11/2011;0,4;E;3,1
15/11/2011;0,5;S;2,8
16/11/2011;0,6;E;2,7
17/11/2011;0,5;SO;2,6
18/11/2011;0,6;SE;2,7
19/11/2011;0,7;SE;3,7
20/11/2011;0,6;SO;2,6
21/11/2011;0,7;O;5,1
