STAZIONE;PARAMETRO;DATA;MEDIA GIORNALIERA;VALIDITA
AR-REPUBBLICA;PM10;20220807;20;1
AR-REPUBBLICA;PM10;20220808;14;1
AR-REPUBBLICA;PM10;20220809;16;1
AR-REPUBBLICA;PM10;20220810;14;1
AR-REPUBBLICA;PM10;20220811;12;1
AR-REPUBBLICA;PM10;20220812;11;1
AR-REPUBBLICA;PM10;20220813;9;1
AR-REPUBBLICA;PM10;20220814;8;1
AR-REPUBBLICA;PM10;20220815;15;1
AR-REPUBBLICA;PM10;20220816;19;1
AR-REPUBBLICA;PM10;20220817;29;1
AR-REPUBBLICA;PM10;20220818;36;1
AR-REPUBBLICA;PM10;20220819;17;1
AR-REPUBBLICA;PM10;20220820;16;1
AR-REPUBBLICA;PM10;20220821;14;1
AR-REPUBBLICA;PM10;20220822;9;1
AR-REPUBBLICA;PM10;20220823;10;1
AR-REPUBBLICA;PM10;20220824;8;1
AR-REPUBBLICA;PM10;20220825;15;1
AR-REPUBBLICA;PM10;20220826;20;1
AR-REPUBBLICA;PM10;20220827;18;1
AR-REPUBBLICA;PM10;20220828;14;1
AR-REPUBBLICA;PM10;20220829;18;1
AR-REPUBBLICA;PM10;20220830;20;1
AR-REPUBBLICA;PM10;20220831;19;1
AR-REPUBBLICA;PM10;20220901;12;1
AR-REPUBBLICA;PM10;20220902;11;1
AR-REPUBBLICA;PM10;20220903;16;1
AR-REPUBBLICA;PM10;20220904;18;1
AR-REPUBBLICA;PM10;20220905;18;1
AR-REPUBBLICA;PM10;20220906;17;1
AR-REPUBBLICA;PM10;20220907;22;1
AR-REPUBBLICA;PM10;20220908;26;1
AR-REPUBBLICA;PM10;20220909;15;1
AR-REPUBBLICA;PM10;20220910;17;1
AR-REPUBBLICA;PM10;20220911;14;1
AR-REPUBBLICA;PM10;20220912;10;1
AR-REPUBBLICA;PM10;20220913;14;1
AR-REPUBBLICA;PM10;20220914;15;1
AR-REPUBBLICA;PM10;20220915;35;1
AR-REPUBBLICA;PM10;20220916;22;1
AR-REPUBBLICA;PM10;20220917;14;1
AR-REPUBBLICA;PM10;20220918;7;1
AR-REPUBBLICA;PM10;20220919;12;1
AR-REPUBBLICA;PM10;20220920;11;1
AR-REPUBBLICA;PM10;20220921;NaN;0
AR-REPUBBLICA;PM10;20220922;9;1
AR-REPUBBLICA;PM10;20220923;14;1
AR-REPUBBLICA;PM10;20220924;17;1
AR-REPUBBLICA;PM10;20220925;10;1
AR-REPUBBLICA;PM10;20220926;11;1
AR-REPUBBLICA;PM10;20220927;17;1
AR-REPUBBLICA;PM10;20220928;20;1
AR-REPUBBLICA;PM10;20220929;14;1
AR-REPUBBLICA;PM10;20220930;17;1
AR-REPUBBLICA;PM10;20221001;19;1
AR-REPUBBLICA;PM10;20221002;21;1
AR-REPUBBLICA;PM10;20221003;22;1
AR-REPUBBLICA;PM10;20221004;21;1
AR-REPUBBLICA;PM10;20221005;22;1
AR-REPUBBLICA;PM10;20221006;26;1
AR-REPUBBLICA;PM10;20221007;26;1
AR-REPUBBLICA;PM10;20221008;25;1
AR-REPUBBLICA;PM10;20221009;23;1
AR-REPUBBLICA;PM10;20221010;25;1
AR-REPUBBLICA;PM10;20221011;24;1
AR-REPUBBLICA;PM10;20221012;27;1
AR-REPUBBLICA;PM10;20221013;31;1
AR-REPUBBLICA;PM10;20221014;27;1
AR-REPUBBLICA;PM10;20221015;27;1
AR-REPUBBLICA;PM10;20221016;22;1
AR-REPUBBLICA;PM10;20221017;26;1
AR-REPUBBLICA;PM10;20221018;26;1
AR-REPUBBLICA;PM10;20221019;24;1
AR-REPUBBLICA;PM10;20221020;23;1
AR-REPUBBLICA;PM10;20221021;32;1
AR-REPUBBLICA;PM10;20221022;30;1
AR-REPUBBLICA;PM10;20221023;31;1
AR-REPUBBLICA;PM10;20221024;31;1
AR-REPUBBLICA;PM10;20221025;44;1
AR-REPUBBLICA;PM10;20221026;64;1
AR-REPUBBLICA;PM10;20221027;56;1
AR-REPUBBLICA;PM10;20221028;40;1
AR-REPUBBLICA;PM10;20221029;25;1
AR-REPUBBLICA;PM10;20221030;18;1
AR-REPUBBLICA;PM10;20221031;26;1
AR-REPUBBLICA;PM10;20221101;27;1
AR-REPUBBLICA;PM10;20221102;27;1
AR-REPUBBLICA;PM10;20221103;27;1
AR-REPUBBLICA;PM10;20221104;13;1
AR-REPUBBLICA;PM10;20221105;10;1
AR-REPUBBLICA;PM10;20221106;14;1
AR-REPUBBLICA;PM10;20221107;28;1
AR-REPUBBLICA;PM10;20221108;35;1
AR-REPUBBLICA;PM10;20221109;41;1
AR-REPUBBLICA;PM10;20221110;37;1
AR-REPUBBLICA;PM10;20221111;16;1
AR-REPUBBLICA;PM10;20221112;20;1
AR-REPUBBLICA;PM10;20221113;16;1
AR-REPUBBLICA;PM10;20221114;20;1
AR-REPUBBLICA;PM10;20221115;20;1
AR-REPUBBLICA;PM10;20221116;21;1
AR-REPUBBLICA;PM10;20221117;22;1
AR-REPUBBLICA;PM10;20221118;18;1
AR-REPUBBLICA;PM10;20221119;19;1
AR-REPUBBLICA;PM10;20221120;16;1
AR-REPUBBLICA;PM10;20221121;23;1
AR-REPUBBLICA;PM10;20221122;3;1
AR-REPUBBLICA;PM10;20221123;23;1
AR-REPUBBLICA;PM10;20221124;32;1
AR-REPUBBLICA;PM10;20221125;39;1
AR-REPUBBLICA;PM10;20221126;18;1
AR-REPUBBLICA;PM10;20221127;16;1
AR-REPUBBLICA;PM10;20221128;28;1
AR-REPUBBLICA;PM10;20221129;12;1
AR-REPUBBLICA;PM10;20221130;13;1
AR-REPUBBLICA;PM10;20221201;24;1
AR-REPUBBLICA;PM10;20221202;45;1
AR-REPUBBLICA;PM10;20221203;35;1
AR-REPUBBLICA;PM10;20221204;22;1
AR-REPUBBLICA;PM10;20221205;26;1
AR-REPUBBLICA;PM10;20221206;32;1
AR-REPUBBLICA;PM10;20221207;42;1
AR-REPUBBLICA;PM10;20221208;39;1
AR-REPUBBLICA;PM10;20221209;23;1
AR-REPUBBLICA;PM10;20221210;14;1
AR-REPUBBLICA;PM10;20221211;14;1
AR-REPUBBLICA;PM10;20221212;20;1
