STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
AR-REPUBBLICA;PM10;20210827;14;1
AR-REPUBBLICA;PM10;20210828;8;1
AR-REPUBBLICA;PM10;20210829;6;1
AR-REPUBBLICA;PM10;20210830;11;1
AR-REPUBBLICA;PM10;20210831;13;1
AR-REPUBBLICA;PM10;20210901;14;1
AR-REPUBBLICA;PM10;20210902;16;1
AR-REPUBBLICA;PM10;20210903;13;1
AR-REPUBBLICA;PM10;20210904;20;1
AR-REPUBBLICA;PM10;20210905;14;1
AR-REPUBBLICA;PM10;20210906;18;1
AR-REPUBBLICA;PM10;20210907;18;1
AR-REPUBBLICA;PM10;20210908;23;1
AR-REPUBBLICA;PM10;20210909;24;1
AR-REPUBBLICA;PM10;20210910;26;1
AR-REPUBBLICA;PM10;20210911;28;1
AR-REPUBBLICA;PM10;20210912;22;1
AR-REPUBBLICA;PM10;20210913;24;1
AR-REPUBBLICA;PM10;20210914;24;1
AR-REPUBBLICA;PM10;20210915;24;1
AR-REPUBBLICA;PM10;20210916;27;1
AR-REPUBBLICA;PM10;20210917;22;1
AR-REPUBBLICA;PM10;20210918;16;1
AR-REPUBBLICA;PM10;20210919;16;1
AR-REPUBBLICA;PM10;20210920;18;1
AR-REPUBBLICA;PM10;20210921;14;1
AR-REPUBBLICA;PM10;20210922;10;1
AR-REPUBBLICA;PM10;20210923;11;1
AR-REPUBBLICA;PM10;20210924;15;1
AR-REPUBBLICA;PM10;20210925;33;1
AR-REPUBBLICA;PM10;20210926;36;1
AR-REPUBBLICA;PM10;20210927;40;1
AR-REPUBBLICA;PM10;20210928;21;1
AR-REPUBBLICA;PM10;20210929;18;1
AR-REPUBBLICA;PM10;20210930;17;1
AR-REPUBBLICA;PM10;20211001;11;1
AR-REPUBBLICA;PM10;20211002;21;1
AR-REPUBBLICA;PM10;20211003;19;1
AR-REPUBBLICA;PM10;20211004;18;1
AR-REPUBBLICA;PM10;20211005;16;1
AR-REPUBBLICA;PM10;20211006;11;1
AR-REPUBBLICA;PM10;20211007;5;1
AR-REPUBBLICA;PM10;20211008;8;1
AR-REPUBBLICA;PM10;20211009;11;1
AR-REPUBBLICA;PM10;20211010;14;1
AR-REPUBBLICA;PM10;20211011;12;1
AR-REPUBBLICA;PM10;20211012;13;1
AR-REPUBBLICA;PM10;20211013;14;1
AR-REPUBBLICA;PM10;20211014;9;1
AR-REPUBBLICA;PM10;20211015;14;1
AR-REPUBBLICA;PM10;20211016;22;1
AR-REPUBBLICA;PM10;20211017;16;1
AR-REPUBBLICA;PM10;20211018;24;1
AR-REPUBBLICA;PM10;20211019;28;1
AR-REPUBBLICA;PM10;20211020;26;1
AR-REPUBBLICA;PM10;20211021;22;1
AR-REPUBBLICA;PM10;20211022;22;1
AR-REPUBBLICA;PM10;20211023;20;1
AR-REPUBBLICA;PM10;20211024;10;1
AR-REPUBBLICA;PM10;20211025;15;1
AR-REPUBBLICA;PM10;20211026;24;1
AR-REPUBBLICA;PM10;20211027;16;1
AR-REPUBBLICA;PM10;20211028;20;1
AR-REPUBBLICA;PM10;20211029;28;1
AR-REPUBBLICA;PM10;20211030;34;1
AR-REPUBBLICA;PM10;20211031;26;1
AR-REPUBBLICA;PM10;20211101;15;1
AR-REPUBBLICA;PM10;20211102;18;1
AR-REPUBBLICA;PM10;20211103;16;1
AR-REPUBBLICA;PM10;20211104;18;1
AR-REPUBBLICA;PM10;20211105;19;1
AR-REPUBBLICA;PM10;20211106;13;1
AR-REPUBBLICA;PM10;20211107;14;1
AR-REPUBBLICA;PM10;20211108;16;1
AR-REPUBBLICA;PM10;20211109;10;1
AR-REPUBBLICA;PM10;20211110;19;1
AR-REPUBBLICA;PM10;20211111;21;1
AR-REPUBBLICA;PM10;20211112;31;1
AR-REPUBBLICA;PM10;20211113;35;1
AR-REPUBBLICA;PM10;20211114;33;1
AR-REPUBBLICA;PM10;20211115;17;1
AR-REPUBBLICA;PM10;20211116;15;1
AR-REPUBBLICA;PM10;20211117;19;1
AR-REPUBBLICA;PM10;20211118;19;1
AR-REPUBBLICA;PM10;20211119;32;1
AR-REPUBBLICA;PM10;20211120;38;1
AR-REPUBBLICA;PM10;20211121;36;1
AR-REPUBBLICA;PM10;20211122;25;1
AR-REPUBBLICA;PM10;20211123;10;1
AR-REPUBBLICA;PM10;20211124;15;1
AR-REPUBBLICA;PM10;20211125;23;1
AR-REPUBBLICA;PM10;20211126;5;1
AR-REPUBBLICA;PM10;20211127;11;1
AR-REPUBBLICA;PM10;20211128;7;1
AR-REPUBBLICA;PM10;20211129;17;1
AR-REPUBBLICA;PM10;20211130;24;1
AR-REPUBBLICA;PM10;20211201;30;1
AR-REPUBBLICA;PM10;20211202;16;1
AR-REPUBBLICA;PM10;20211203;18;1
AR-REPUBBLICA;PM10;20211204;30;1
AR-REPUBBLICA;PM10;20211205;29;1
AR-REPUBBLICA;PM10;20211206;22;1
AR-REPUBBLICA;PM10;20211207;34;1
AR-REPUBBLICA;PM10;20211208;22;1
AR-REPUBBLICA;PM10;20211209;15;1
AR-REPUBBLICA;PM10;20211210;15;1
AR-REPUBBLICA;PM10;20211211;22;1
AR-REPUBBLICA;PM10;20211212;31;1
AR-REPUBBLICA;PM10;20211213;46;1
AR-REPUBBLICA;PM10;20211214;66;1
AR-REPUBBLICA;PM10;20211215;33;1
AR-REPUBBLICA;PM10;20211216;20;1
AR-REPUBBLICA;PM10;20211217;35;1
AR-REPUBBLICA;PM10;20211218;30;1
AR-REPUBBLICA;PM10;20211219;42;1
AR-REPUBBLICA;PM10;20211220;54;1
AR-REPUBBLICA;PM10;20211221;57;1
AR-REPUBBLICA;PM10;20211222;39;1
AR-REPUBBLICA;PM10;20211223;44;1
AR-REPUBBLICA;PM10;20211224;19;1
AR-REPUBBLICA;PM10;20211225;15;1
AR-REPUBBLICA;PM10;20211226;20;1
AR-REPUBBLICA;PM10;20211227;23;1
AR-REPUBBLICA;PM10;20211228;NaN;0
AR-REPUBBLICA;PM10;20211229;30;1
AR-REPUBBLICA;PM10;20211230;44;1
AR-REPUBBLICA;PM10;20211231;61;1
