STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA;VALIDITA
FI-MOSSE;PM10;20230720;40;1
FI-MOSSE;PM10;20230721;31;1
FI-MOSSE;PM10;20230722;25;1
FI-MOSSE;PM10;20230723;24;1
FI-MOSSE;PM10;20230724;46;1
FI-MOSSE;PM10;20230725;42;1
FI-MOSSE;PM10;20230726;30;1
FI-MOSSE;PM10;20230727;19;1
FI-MOSSE;PM10;20230728;23;1
FI-MOSSE;PM10;20230729;19;1
FI-MOSSE;PM10;20230730;15;1
FI-MOSSE;PM10;20230731;20;1
FI-MOSSE;PM10;20230801;26;1
FI-MOSSE;PM10;20230802;27;1
FI-MOSSE;PM10;20230803;22;1
FI-MOSSE;PM10;20230804;18;1
FI-MOSSE;PM10;20230805;8;1
FI-MOSSE;PM10;20230806;21;1
FI-MOSSE;PM10;20230807;20;1
FI-MOSSE;PM10;20230808;14;1
FI-MOSSE;PM10;20230809;17;1
FI-MOSSE;PM10;20230810;19;1
FI-MOSSE;PM10;20230811;21;1
FI-MOSSE;PM10;20230812;16;1
FI-MOSSE;PM10;20230813;18;1
FI-MOSSE;PM10;20230814;18;1
FI-MOSSE;PM10;20230815;19;1
FI-MOSSE;PM10;20230816;24;1
FI-MOSSE;PM10;20230817;25;1
FI-MOSSE;PM10;20230818;28;1
FI-MOSSE;PM10;20230819;29;1
FI-MOSSE;PM10;20230820;22;1
FI-MOSSE;PM10;20230821;26;1
FI-MOSSE;PM10;20230822;26;1
FI-MOSSE;PM10;20230823;20;1
FI-MOSSE;PM10;20230824;22;1
FI-MOSSE;PM10;20230825;24;1
FI-MOSSE;PM10;20230826;24;1
FI-MOSSE;PM10;20230827;24;1
FI-MOSSE;PM10;20230828;16;1
FI-MOSSE;PM10;20230829;13;1
FI-MOSSE;PM10;20230830;19;1
FI-MOSSE;PM10;20230831;27;1
FI-MOSSE;PM10;20230901;24;1
FI-MOSSE;PM10;20230902;22;1
FI-MOSSE;PM10;20230903;20;1
FI-MOSSE;PM10;20230904;16;1
FI-MOSSE;PM10;20230905;19;1
FI-MOSSE;PM10;20230906;16;1
FI-MOSSE;PM10;20230907;19;1
FI-MOSSE;PM10;20230908;25;1
FI-MOSSE;PM10;20230909;22;1
FI-MOSSE;PM10;20230910;21;1
FI-MOSSE;PM10;20230911;NaN;0
FI-MOSSE;PM10;20230912;27;1
FI-MOSSE;PM10;20230913;28;1
FI-MOSSE;PM10;20230914;24;1
FI-MOSSE;PM10;20230915;21;1
FI-MOSSE;PM10;20230916;25;1
FI-MOSSE;PM10;20230917;28;1
FI-MOSSE;PM10;20230918;41;1
FI-MOSSE;PM10;20230919;30;1
