STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
LI-CARDUCCI;PM10;20210408;14;1
LI-CARDUCCI;PM10;20210409;14;1
LI-CARDUCCI;PM10;20210410;14;1
LI-CARDUCCI;PM10;20210411;22;1
LI-CARDUCCI;PM10;20210412;17;1
LI-CARDUCCI;PM10;20210413;13;1
LI-CARDUCCI;PM10;20210414;10;1
LI-CARDUCCI;PM10;20210415;14;1
LI-CARDUCCI;PM10;20210416;13;1
LI-CARDUCCI;PM10;20210417;14;1
LI-CARDUCCI;PM10;20210418;14;1
LI-CARDUCCI;PM10;20210419;17;1
LI-CARDUCCI;PM10;20210420;19;1
LI-CARDUCCI;PM10;20210421;15;1
LI-CARDUCCI;PM10;20210422;19;1
LI-CARDUCCI;PM10;20210423;21;1
LI-CARDUCCI;PM10;20210424;18;1
LI-CARDUCCI;PM10;20210425;13;1
LI-CARDUCCI;PM10;20210426;16;1
LI-CARDUCCI;PM10;20210427;14;1
LI-CARDUCCI;PM10;20210428;12;1
LI-CARDUCCI;PM10;20210429;18;1
LI-CARDUCCI;PM10;20210430;26;1
LI-CARDUCCI;PM10;20210501;17;1
LI-CARDUCCI;PM10;20210502;23;1
LI-CARDUCCI;PM10;20210503;19;1
LI-CARDUCCI;PM10;20210504;15;1
LI-CARDUCCI;PM10;20210505;18;1
LI-CARDUCCI;PM10;20210506;26;1
LI-CARDUCCI;PM10;20210507;25;1
LI-CARDUCCI;PM10;20210508;22;1
LI-CARDUCCI;PM10;20210509;13;1
LI-CARDUCCI;PM10;20210510;17;1
LI-CARDUCCI;PM10;20210511;10;1
LI-CARDUCCI;PM10;20210512;21;1
LI-CARDUCCI;PM10;20210513;22;1
LI-CARDUCCI;PM10;20210514;19;1
LI-CARDUCCI;PM10;20210515;13;1
LI-CARDUCCI;PM10;20210516;13;1
LI-CARDUCCI;PM10;20210517;26;1
LI-CARDUCCI;PM10;20210518;23;1
LI-CARDUCCI;PM10;20210519;NaN;0
LI-CARDUCCI;PM10;20210520;NaN;0
LI-CARDUCCI;PM10;20210521;NaN;0
LI-CARDUCCI;PM10;20210522;NaN;0
LI-CARDUCCI;PM10;20210523;NaN;0
LI-CARDUCCI;PM10;20210524;NaN;0
LI-CARDUCCI;PM10;20210525;NaN;0
LI-CARDUCCI;PM10;20210526;NaN;0
LI-CARDUCCI;PM10;20210527;17;1
LI-CARDUCCI;PM10;20210528;19;1
LI-CARDUCCI;PM10;20210529;18;1
LI-CARDUCCI;PM10;20210530;11;1
LI-CARDUCCI;PM10;20210531;14;1
LI-CARDUCCI;PM10;20210601;17;1
LI-CARDUCCI;PM10;20210602;13;1
LI-CARDUCCI;PM10;20210603;18;1
LI-CARDUCCI;PM10;20210604;17;1
LI-CARDUCCI;PM10;20210605;17;1
LI-CARDUCCI;PM10;20210606;14;1
LI-CARDUCCI;PM10;20210607;18;1
LI-CARDUCCI;PM10;20210608;20;1
LI-CARDUCCI;PM10;20210609;21;1
LI-CARDUCCI;PM10;20210610;24;1
LI-CARDUCCI;PM10;20210611;23;1
LI-CARDUCCI;PM10;20210612;20;1
LI-CARDUCCI;PM10;20210613;16;1
LI-CARDUCCI;PM10;20210614;21;1
LI-CARDUCCI;PM10;20210615;22;1
LI-CARDUCCI;PM10;20210616;19;1
LI-CARDUCCI;PM10;20210617;17;1
LI-CARDUCCI;PM10;20210618;19;1
LI-CARDUCCI;PM10;20210619;18;1
LI-CARDUCCI;PM10;20210620;20;1
LI-CARDUCCI;PM10;20210621;45;1
LI-CARDUCCI;PM10;20210622;33;1
LI-CARDUCCI;PM10;20210623;27;1
LI-CARDUCCI;PM10;20210624;17;1
LI-CARDUCCI;PM10;20210625;17;1
LI-CARDUCCI;PM10;20210626;20;1
LI-CARDUCCI;PM10;20210627;20;1
LI-CARDUCCI;PM10;20210628;20;1
LI-CARDUCCI;PM10;20210629;18;1
LI-CARDUCCI;PM10;20210630;26;1
LI-CARDUCCI;PM10;20210701;23;1
LI-CARDUCCI;PM10;20210702;23;1
LI-CARDUCCI;PM10;20210703;19;1
LI-CARDUCCI;PM10;20210704;16;1
LI-CARDUCCI;PM10;20210705;18;1
LI-CARDUCCI;PM10;20210706;17;1
LI-CARDUCCI;PM10;20210707;14;1
LI-CARDUCCI;PM10;20210708;18;1
LI-CARDUCCI;PM10;20210709;21;1
LI-CARDUCCI;PM10;20210710;17;1
LI-CARDUCCI;PM10;20210711;18;1
LI-CARDUCCI;PM10;20210712;NaN;0
LI-CARDUCCI;PM10;20210713;25;1
LI-CARDUCCI;PM10;20210714;21;1
LI-CARDUCCI;PM10;20210715;17;1
LI-CARDUCCI;PM10;20210716;18;1
LI-CARDUCCI;PM10;20210717;16;1
LI-CARDUCCI;PM10;20210718;13;1
LI-CARDUCCI;PM10;20210719;21;1
LI-CARDUCCI;PM10;20210720;24;1
LI-CARDUCCI;PM10;20210721;20;1
LI-CARDUCCI;PM10;20210722;21;1
LI-CARDUCCI;PM10;20210723;19;1
LI-CARDUCCI;PM10;20210724;19;1
LI-CARDUCCI;PM10;20210725;24;1
LI-CARDUCCI;PM10;20210726;33;1
LI-CARDUCCI;PM10;20210727;28;1
LI-CARDUCCI;PM10;20210728;25;1
LI-CARDUCCI;PM10;20210729;24;1
LI-CARDUCCI;PM10;20210730;23;1
LI-CARDUCCI;PM10;20210731;21;1
LI-CARDUCCI;PM10;20210801;27;1
LI-CARDUCCI;PM10;20210802;20;1
LI-CARDUCCI;PM10;20210803;16;1
LI-CARDUCCI;PM10;20210804;15;1
LI-CARDUCCI;PM10;20210805;22;1
LI-CARDUCCI;PM10;20210806;22;1
LI-CARDUCCI;PM10;20210807;14;1
LI-CARDUCCI;PM10;20210808;18;1
LI-CARDUCCI;PM10;20210809;22;1
LI-CARDUCCI;PM10;20210810;24;1
LI-CARDUCCI;PM10;20210811;30;1
LI-CARDUCCI;PM10;20210812;30;1
LI-CARDUCCI;PM10;20210813;30;1
LI-CARDUCCI;PM10;20210814;31;1
LI-CARDUCCI;PM10;20210815;25;1
LI-CARDUCCI;PM10;20210816;36;1
LI-CARDUCCI;PM10;20210817;40;1
LI-CARDUCCI;PM10;20210818;22;1
LI-CARDUCCI;PM10;20210819;NaN;0
LI-CARDUCCI;PM10;20210820;23;1
LI-CARDUCCI;PM10;20210821;18;1
LI-CARDUCCI;PM10;20210822;17;1
LI-CARDUCCI;PM10;20210823;20;1
LI-CARDUCCI;PM10;20210824;16;1
LI-CARDUCCI;PM10;20210825;18;1
LI-CARDUCCI;PM10;20210826;17;1
LI-CARDUCCI;PM10;20210827;21;1
LI-CARDUCCI;PM10;20210828;11;1
LI-CARDUCCI;PM10;20210829;9;1
LI-CARDUCCI;PM10;20210830;14;1
LI-CARDUCCI;PM10;20210831;16;1
LI-CARDUCCI;PM10;20210901;18;1
LI-CARDUCCI;PM10;20210902;12;1
LI-CARDUCCI;PM10;20210903;17;1
LI-CARDUCCI;PM10;20210904;15;1
LI-CARDUCCI;PM10;20210905;16;1
LI-CARDUCCI;PM10;20210906;22;1
LI-CARDUCCI;PM10;20210907;22;1
LI-CARDUCCI;PM10;20210908;25;1
LI-CARDUCCI;PM10;20210909;25;1
LI-CARDUCCI;PM10;20210910;23;1
LI-CARDUCCI;PM10;20210911;30;1
LI-CARDUCCI;PM10;20210912;24;1
LI-CARDUCCI;PM10;20210913;20;1
LI-CARDUCCI;PM10;20210914;21;1
LI-CARDUCCI;PM10;20210915;16;1
LI-CARDUCCI;PM10;20210916;21;1
LI-CARDUCCI;PM10;20210917;22;1
LI-CARDUCCI;PM10;20210918;17;1
LI-CARDUCCI;PM10;20210919;17;1
LI-CARDUCCI;PM10;20210920;18;1
LI-CARDUCCI;PM10;20210921;12;1
LI-CARDUCCI;PM10;20210922;12;1
LI-CARDUCCI;PM10;20210923;16;1
LI-CARDUCCI;PM10;20210924;16;1
LI-CARDUCCI;PM10;20210925;19;1
LI-CARDUCCI;PM10;20210926;24;1
LI-CARDUCCI;PM10;20210927;22;1
LI-CARDUCCI;PM10;20210928;29;1
LI-CARDUCCI;PM10;20210929;22;1
LI-CARDUCCI;PM10;20210930;21;1
LI-CARDUCCI;PM10;20211001;16;1
LI-CARDUCCI;PM10;20211002;20;1
LI-CARDUCCI;PM10;20211003;14;1
LI-CARDUCCI;PM10;20211004;14;1
LI-CARDUCCI;PM10;20211005;19;1
LI-CARDUCCI;PM10;20211006;16;1
LI-CARDUCCI;PM10;20211007;10;1
LI-CARDUCCI;PM10;20211008;11;1
LI-CARDUCCI;PM10;20211009;16;1
LI-CARDUCCI;PM10;20211010;18;1
LI-CARDUCCI;PM10;20211011;22;1
LI-CARDUCCI;PM10;20211012;20;1
LI-CARDUCCI;PM10;20211013;13;1
LI-CARDUCCI;PM10;20211014;11;1
LI-CARDUCCI;PM10;20211015;23;1
LI-CARDUCCI;PM10;20211016;19;1
LI-CARDUCCI;PM10;20211017;18;1
LI-CARDUCCI;PM10;20211018;24;1
LI-CARDUCCI;PM10;20211019;23;1
LI-CARDUCCI;PM10;20211020;16;1
LI-CARDUCCI;PM10;20211021;15;1
LI-CARDUCCI;PM10;20211022;27;1
LI-CARDUCCI;PM10;20211023;16;1
LI-CARDUCCI;PM10;20211024;14;1
LI-CARDUCCI;PM10;20211025;16;1
LI-CARDUCCI;PM10;20211026;22;1
LI-CARDUCCI;PM10;20211027;16;1
LI-CARDUCCI;PM10;20211028;19;1
LI-CARDUCCI;PM10;20211029;27;1
LI-CARDUCCI;PM10;20211030;26;1
LI-CARDUCCI;PM10;20211031;21;1
LI-CARDUCCI;PM10;20211101;14;1
LI-CARDUCCI;PM10;20211102;21;1
LI-CARDUCCI;PM10;20211103;13;1
LI-CARDUCCI;PM10;20211104;18;1
LI-CARDUCCI;PM10;20211105;18;1
LI-CARDUCCI;PM10;20211106;10;1
LI-CARDUCCI;PM10;20211107;8;1
LI-CARDUCCI;PM10;20211108;12;1
LI-CARDUCCI;PM10;20211109;10;1
LI-CARDUCCI;PM10;20211110;13;1
LI-CARDUCCI;PM10;20211111;19;1
LI-CARDUCCI;PM10;20211112;21;1
LI-CARDUCCI;PM10;20211113;14;1
LI-CARDUCCI;PM10;20211114;4;1
LI-CARDUCCI;PM10;20211115;14;1
LI-CARDUCCI;PM10;20211116;14;1
LI-CARDUCCI;PM10;20211117;14;1
LI-CARDUCCI;PM10;20211118;22;1
LI-CARDUCCI;PM10;20211119;26;1
LI-CARDUCCI;PM10;20211120;31;1
LI-CARDUCCI;PM10;20211121;18;1
LI-CARDUCCI;PM10;20211122;22;1
LI-CARDUCCI;PM10;20211123;11;1
LI-CARDUCCI;PM10;20211124;13;1
LI-CARDUCCI;PM10;20211125;12;1
LI-CARDUCCI;PM10;20211126;16;1
LI-CARDUCCI;PM10;20211127;14;1
LI-CARDUCCI;PM10;20211128;13;1
LI-CARDUCCI;PM10;20211129;20;1
LI-CARDUCCI;PM10;20211130;17;1
LI-CARDUCCI;PM10;20211201;14;1
LI-CARDUCCI;PM10;20211202;14;1
LI-CARDUCCI;PM10;20211203;12;1
LI-CARDUCCI;PM10;20211204;14;1
LI-CARDUCCI;PM10;20211205;20;1
LI-CARDUCCI;PM10;20211206;16;1
LI-CARDUCCI;PM10;20211207;25;1
LI-CARDUCCI;PM10;20211208;15;1
LI-CARDUCCI;PM10;20211209;13;1
LI-CARDUCCI;PM10;20211210;12;1
LI-CARDUCCI;PM10;20211211;25;1
LI-CARDUCCI;PM10;20211212;28;1
LI-CARDUCCI;PM10;20211213;38;1
LI-CARDUCCI;PM10;20211214;47;1
LI-CARDUCCI;PM10;20211215;38;1
LI-CARDUCCI;PM10;20211216;26;1
LI-CARDUCCI;PM10;20211217;33;1
LI-CARDUCCI;PM10;20211218;36;1
LI-CARDUCCI;PM10;20211219;28;1
LI-CARDUCCI;PM10;20211220;21;1
LI-CARDUCCI;PM10;20211221;28;1
LI-CARDUCCI;PM10;20211222;24;1
LI-CARDUCCI;PM10;20211223;32;1
LI-CARDUCCI;PM10;20211224;20;1
LI-CARDUCCI;PM10;20211225;17;1
LI-CARDUCCI;PM10;20211226;13;1
LI-CARDUCCI;PM10;20211227;14;1
LI-CARDUCCI;PM10;20211228;12;1
LI-CARDUCCI;PM10;20211229;26;1
LI-CARDUCCI;PM10;20211230;34;1
LI-CARDUCCI;PM10;20211231;23;1
