STAZIONE;PARAMETRO;DATA;MEDIA GIORNALIERA ;VALIDITA
LU-MICHELETTO;PM10;20200707;16;1
LU-MICHELETTO;PM10;20200708;12;1
LU-MICHELETTO;PM10;20200709;17;1
LU-MICHELETTO;PM10;20200710;20;1
LU-MICHELETTO;PM10;20200711;19;1
LU-MICHELETTO;PM10;20200712;14;1
LU-MICHELETTO;PM10;20200713;11;1
LU-MICHELETTO;PM10;20200714;13;1
LU-MICHELETTO;PM10;20200715;17;1
LU-MICHELETTO;PM10;20200716;18;1
LU-MICHELETTO;PM10;20200717;17;1
LU-MICHELETTO;PM10;20200718;10;1
LU-MICHELETTO;PM10;20200719;9;1
LU-MICHELETTO;PM10;20200720;13;1
LU-MICHELETTO;PM10;20200721;14;1
LU-MICHELETTO;PM10;20200722;13;1
LU-MICHELETTO;PM10;20200723;17;1
LU-MICHELETTO;PM10;20200724;14;1
LU-MICHELETTO;PM10;20200725;9;1
LU-MICHELETTO;PM10;20200726;14;1
LU-MICHELETTO;PM10;20200727;16;1
LU-MICHELETTO;PM10;20200728;16;1
LU-MICHELETTO;PM10;20200729;18;1
LU-MICHELETTO;PM10;20200730;22;1
LU-MICHELETTO;PM10;20200731;21;1
LU-MICHELETTO;PM10;20200801;20;1
LU-MICHELETTO;PM10;20200802;18;1
LU-MICHELETTO;PM10;20200803;24;1
LU-MICHELETTO;PM10;20200804;11;1
LU-MICHELETTO;PM10;20200805;NaN;0
LU-MICHELETTO;PM10;20200806;NaN;0
LU-MICHELETTO;PM10;20200807;NaN;0
LU-MICHELETTO;PM10;20200808;23;1
LU-MICHELETTO;PM10;20200809;23;1
LU-MICHELETTO;PM10;20200810;20;1
LU-MICHELETTO;PM10;20200811;21;1
LU-MICHELETTO;PM10;20200812;19;1
LU-MICHELETTO;PM10;20200813;22;1
LU-MICHELETTO;PM10;20200814;21;1
LU-MICHELETTO;PM10;20200815;20;1
LU-MICHELETTO;PM10;20200816;17;1
LU-MICHELETTO;PM10;20200817;17;1
LU-MICHELETTO;PM10;20200818;15;1
LU-MICHELETTO;PM10;20200819;16;1
LU-MICHELETTO;PM10;20200820;17;1
LU-MICHELETTO;PM10;20200821;15;1
LU-MICHELETTO;PM10;20200822;12;1
LU-MICHELETTO;PM10;20200823;14;1
LU-MICHELETTO;PM10;20200824;13;1
LU-MICHELETTO;PM10;20200825;15;1
LU-MICHELETTO;PM10;20200826;19;1
LU-MICHELETTO;PM10;20200827;20;1
LU-MICHELETTO;PM10;20200828;18;1
LU-MICHELETTO;PM10;20200829;21;1
LU-MICHELETTO;PM10;20200830;15;1
LU-MICHELETTO;PM10;20200831;15;1
LU-MICHELETTO;PM10;20200901;16;1
LU-MICHELETTO;PM10;20200902;15;1
LU-MICHELETTO;PM10;20200903;16;1
LU-MICHELETTO;PM10;20200904;17;1
LU-MICHELETTO;PM10;20200905;15;1
LU-MICHELETTO;PM10;20200906;13;1
LU-MICHELETTO;PM10;20200907;16;1
LU-MICHELETTO;PM10;20200908;20;1
LU-MICHELETTO;PM10;20200909;22;1
LU-MICHELETTO;PM10;20200910;31;1
LU-MICHELETTO;PM10;20200911;27;1
LU-MICHELETTO;PM10;20200912;26;1
LU-MICHELETTO;PM10;20200913;29;1
LU-MICHELETTO;PM10;20200914;33;1
LU-MICHELETTO;PM10;20200915;34;1
LU-MICHELETTO;PM10;20200916;NaN;0
LU-MICHELETTO;PM10;20200917;38;1
LU-MICHELETTO;PM10;20200918;33;1
LU-MICHELETTO;PM10;20200919;32;1
LU-MICHELETTO;PM10;20200920;28;1
LU-MICHELETTO;PM10;20200921;20;1
LU-MICHELETTO;PM10;20200922;15;1
LU-MICHELETTO;PM10;20200923;13;1
LU-MICHELETTO;PM10;20200924;12;1
LU-MICHELETTO;PM10;20200925;13;1
LU-MICHELETTO;PM10;20200926;10;1
LU-MICHELETTO;PM10;20200927;4;1
LU-MICHELETTO;PM10;20200928;13;1
LU-MICHELETTO;PM10;20200929;20;1
LU-MICHELETTO;PM10;20200930;26;1
LU-MICHELETTO;PM10;20201001;22;1
LU-MICHELETTO;PM10;20201002;15;1
LU-MICHELETTO;PM10;20201003;11;1
LU-MICHELETTO;PM10;20201004;8;1
LU-MICHELETTO;PM10;20201005;18;1
LU-MICHELETTO;PM10;20201006;17;1
LU-MICHELETTO;PM10;20201007;20;1
LU-MICHELETTO;PM10;20201008;25;1
LU-MICHELETTO;PM10;20201009;23;1
LU-MICHELETTO;PM10;20201010;28;1
LU-MICHELETTO;PM10;20201011;12;1
LU-MICHELETTO;PM10;20201012;9;1
LU-MICHELETTO;PM10;20201013;14;1
LU-MICHELETTO;PM10;20201014;11;1
LU-MICHELETTO;PM10;20201015;12;1
LU-MICHELETTO;PM10;20201016;17;1
LU-MICHELETTO;PM10;20201017;24;1
LU-MICHELETTO;PM10;20201018;24;1
LU-MICHELETTO;PM10;20201019;28;1
LU-MICHELETTO;PM10;20201020;32;1
LU-MICHELETTO;PM10;20201021;35;1
LU-MICHELETTO;PM10;20201022;41;1
LU-MICHELETTO;PM10;20201023;40;1
