STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA ;VALIDITA
LU-MICHELETTO;PM10;20211018;26;1
LU-MICHELETTO;PM10;20211019;30;1
LU-MICHELETTO;PM10;20211020;28;1
LU-MICHELETTO;PM10;20211021;27;1
LU-MICHELETTO;PM10;20211022;24;1
LU-MICHELETTO;PM10;20211023;20;1
LU-MICHELETTO;PM10;20211024;15;1
LU-MICHELETTO;PM10;20211025;23;1
LU-MICHELETTO;PM10;20211026;25;1
LU-MICHELETTO;PM10;20211027;23;1
LU-MICHELETTO;PM10;20211028;30;1
LU-MICHELETTO;PM10;20211029;33;1
LU-MICHELETTO;PM10;20211030;50;1
LU-MICHELETTO;PM10;20211031;42;1
LU-MICHELETTO;PM10;20211101;18;1
LU-MICHELETTO;PM10;20211102;18;1
LU-MICHELETTO;PM10;20211103;15;1
LU-MICHELETTO;PM10;20211104;25;1
LU-MICHELETTO;PM10;20211105;33;1
LU-MICHELETTO;PM10;20211106;21;1
LU-MICHELETTO;PM10;20211107;20;1
LU-MICHELETTO;PM10;20211108;20;1
LU-MICHELETTO;PM10;20211109;16;1
LU-MICHELETTO;PM10;20211110;26;1
LU-MICHELETTO;PM10;20211111;36;1
LU-MICHELETTO;PM10;20211112;36;1
LU-MICHELETTO;PM10;20211113;29;1
LU-MICHELETTO;PM10;20211114;13;1
LU-MICHELETTO;PM10;20211115;26;1
LU-MICHELETTO;PM10;20211116;23;1
LU-MICHELETTO;PM10;20211117;33;1
LU-MICHELETTO;PM10;20211118;40;1
LU-MICHELETTO;PM10;20211119;40;1
LU-MICHELETTO;PM10;20211120;54;1
LU-MICHELETTO;PM10;20211121;48;1
LU-MICHELETTO;PM10;20211122;33;1
LU-MICHELETTO;PM10;20211123;18;1
LU-MICHELETTO;PM10;20211124;19;1
LU-MICHELETTO;PM10;20211125;19;1
LU-MICHELETTO;PM10;20211126;21;1
LU-MICHELETTO;PM10;20211127;16;1
LU-MICHELETTO;PM10;20211128;13;1
LU-MICHELETTO;PM10;20211129;28;1
LU-MICHELETTO;PM10;20211130;49;1
LU-MICHELETTO;PM10;20211201;37;1
LU-MICHELETTO;PM10;20211202;16;1
LU-MICHELETTO;PM10;20211203;24;1
LU-MICHELETTO;PM10;20211204;24;1
LU-MICHELETTO;PM10;20211205;30;1
LU-MICHELETTO;PM10;20211206;28;1
LU-MICHELETTO;PM10;20211207;55;1
LU-MICHELETTO;PM10;20211208;49;1
LU-MICHELETTO;PM10;20211209;38;1
LU-MICHELETTO;PM10;20211210;30;1
LU-MICHELETTO;PM10;20211211;23;1
LU-MICHELETTO;PM10;20211212;56;1
LU-MICHELETTO;PM10;20211213;87;1
LU-MICHELETTO;PM10;20211214;88;1
LU-MICHELETTO;PM10;20211215;120;1
LU-MICHELETTO;PM10;20211216;54;1
LU-MICHELETTO;PM10;20211217;64;1
LU-MICHELETTO;PM10;20211218;67;1
LU-MICHELETTO;PM10;20211219;71;1
LU-MICHELETTO;PM10;20211220;66;1
LU-MICHELETTO;PM10;20211221;65;1
LU-MICHELETTO;PM10;20211222;42;1
LU-MICHELETTO;PM10;20211223;50;1
LU-MICHELETTO;PM10;20211224;34;1
LU-MICHELETTO;PM10;20211225;18;1
LU-MICHELETTO;PM10;20211226;26;1
LU-MICHELETTO;PM10;20211227;32;1
LU-MICHELETTO;PM10;20211228;22;1
LU-MICHELETTO;PM10;20211229;31;1
LU-MICHELETTO;PM10;20211230;45;1
LU-MICHELETTO;PM10;20211231;48;1
