STAZIONE;PARAMETRO;DATA ;MEDIA GIORNALIERA;VALIDITA
LU-MICHELETTO;PM10;20220705;22;1
LU-MICHELETTO;PM10;20220706;22;1
LU-MICHELETTO;PM10;20220707;22;1
LU-MICHELETTO;PM10;20220708;14;1
LU-MICHELETTO;PM10;20220709;12;1
LU-MICHELETTO;PM10;20220710;12;1
LU-MICHELETTO;PM10;20220711;15;1
LU-MICHELETTO;PM10;20220712;14;1
LU-MICHELETTO;PM10;20220713;19;1
LU-MICHELETTO;PM10;20220714;20;1
LU-MICHELETTO;PM10;20220715;15;1
LU-MICHELETTO;PM10;20220716;16;1
LU-MICHELETTO;PM10;20220717;20;1
LU-MICHELETTO;PM10;20220718;28;1
LU-MICHELETTO;PM10;20220719;43;1
LU-MICHELETTO;PM10;20220720;66;1
LU-MICHELETTO;PM10;20220721;39;1
LU-MICHELETTO;PM10;20220722;28;1
LU-MICHELETTO;PM10;20220723;23;1
LU-MICHELETTO;PM10;20220724;22;1
LU-MICHELETTO;PM10;20220725;23;1
LU-MICHELETTO;PM10;20220726;23;1
LU-MICHELETTO;PM10;20220727;19;1
LU-MICHELETTO;PM10;20220728;21;1
LU-MICHELETTO;PM10;20220729;20;1
LU-MICHELETTO;PM10;20220730;18;1
LU-MICHELETTO;PM10;20220731;14;1
LU-MICHELETTO;PM10;20220801;18;1
LU-MICHELETTO;PM10;20220802;20;1
LU-MICHELETTO;PM10;20220803;18;1
LU-MICHELETTO;PM10;20220804;16;1
LU-MICHELETTO;PM10;20220805;14;1
LU-MICHELETTO;PM10;20220806;16;1
LU-MICHELETTO;PM10;20220807;21;1
LU-MICHELETTO;PM10;20220808;14;1
LU-MICHELETTO;PM10;20220809;20;1
LU-MICHELETTO;PM10;20220810;19;1
LU-MICHELETTO;PM10;20220811;21;1
LU-MICHELETTO;PM10;20220812;16;1
LU-MICHELETTO;PM10;20220813;10;1
LU-MICHELETTO;PM10;20220814;11;1
LU-MICHELETTO;PM10;20220815;14;1
LU-MICHELETTO;PM10;20220816;18;1
LU-MICHELETTO;PM10;20220817;30;1
LU-MICHELETTO;PM10;20220818;22;1
LU-MICHELETTO;PM10;20220819;16;1
LU-MICHELETTO;PM10;20220820;17;1
LU-MICHELETTO;PM10;20220821;17;1
LU-MICHELETTO;PM10;20220822;15;1
LU-MICHELETTO;PM10;20220823;15;1
LU-MICHELETTO;PM10;20220824;14;1
LU-MICHELETTO;PM10;20220825;16;1
LU-MICHELETTO;PM10;20220826;16;1
LU-MICHELETTO;PM10;20220827;18;1
LU-MICHELETTO;PM10;20220828;15;1
LU-MICHELETTO;PM10;20220829;17;1
LU-MICHELETTO;PM10;20220830;15;1
LU-MICHELETTO;PM10;20220831;15;1
LU-MICHELETTO;PM10;20220901;14;1
LU-MICHELETTO;PM10;20220902;13;1
LU-MICHELETTO;PM10;20220903;14;1
LU-MICHELETTO;PM10;20220904;16;1
LU-MICHELETTO;PM10;20220905;20;1
LU-MICHELETTO;PM10;20220906;NaN;0
LU-MICHELETTO;PM10;20220907;24;1
LU-MICHELETTO;PM10;20220908;22;1
LU-MICHELETTO;PM10;20220909;20;1
LU-MICHELETTO;PM10;20220910;20;1
LU-MICHELETTO;PM10;20220911;19;1
LU-MICHELETTO;PM10;20220912;18;1
LU-MICHELETTO;PM10;20220913;23;1
LU-MICHELETTO;PM10;20220914;17;1
LU-MICHELETTO;PM10;20220915;34;1
LU-MICHELETTO;PM10;20220916;23;1
LU-MICHELETTO;PM10;20220917;14;1
LU-MICHELETTO;PM10;20220918;10;1
LU-MICHELETTO;PM10;20220919;19;1
LU-MICHELETTO;PM10;20220920;19;1
LU-MICHELETTO;PM10;20220921;12;1
LU-MICHELETTO;PM10;20220922;10;1
LU-MICHELETTO;PM10;20220923;19;1
LU-MICHELETTO;PM10;20220924;20;1
LU-MICHELETTO;PM10;20220925;10;1
LU-MICHELETTO;PM10;20220926;14;1
LU-MICHELETTO;PM10;20220927;20;1
LU-MICHELETTO;PM10;20220928;20;1
LU-MICHELETTO;PM10;20220929;16;1
LU-MICHELETTO;PM10;20220930;14;1
LU-MICHELETTO;PM10;20221001;21;1
LU-MICHELETTO;PM10;20221002;25;1
LU-MICHELETTO;PM10;20221003;29;1
LU-MICHELETTO;PM10;20221004;27;1
LU-MICHELETTO;PM10;20221005;23;1
LU-MICHELETTO;PM10;20221006;23;1
LU-MICHELETTO;PM10;20221007;28;1
LU-MICHELETTO;PM10;20221008;28;1
LU-MICHELETTO;PM10;20221009;24;1
LU-MICHELETTO;PM10;20221010;25;1
LU-MICHELETTO;PM10;20221011;128;1
LU-MICHELETTO;PM10;20221012;39;1
LU-MICHELETTO;PM10;20221013;33;1
